target_concept_id,target_concept_name,comparator_concept_id,comparator_concept_name,outcome_concept_id,outcome_concept_name,target_subject_count,comparator_subject_count,target_outcome_count,comparator_outcome_count,median_prior_observation_days,total_outcome_count,feasible,feasibility_reason
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4112343,Acute viral pharyngitis,1502,14,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,40481087,Viral sinusitis,13,929,0,11,960,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,40481087,Viral sinusitis,13,623,0,3,1636.5,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,58,13,0,0,3402,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,441,12,2,0,11375,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,12,100,0,1,8266.5,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",260139,Acute bronchitis,11,1629,0,7,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,11,148,0,1,8106,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,63,11,0,0,6239,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19059056,Aspirin 81 MG Oral Tablet,40481087,Viral sinusitis,10,1263,0,9,749,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,9,278,0,3,2281,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",40481087,Viral sinusitis,8,1288,0,17,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4112343,Acute viral pharyngitis,8,1502,0,7,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,623,8,3,0,1632,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,23,8,0,0,14070,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,324,8,0,0,8466.5,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,929,7,11,0,960,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,40481087,Viral sinusitis,5,785,0,10,1952,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,1263,5,9,0,743,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,1083,4,11,0,2732,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,785,3,10,0,1952,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",40481087,Viral sinusitis,2,1288,0,17,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,1288,2,17,0,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,2,148,0,1,8099,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,102,1,1,0,8231,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",40481087,Viral sinusitis,1288,0,17,0,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,1288,0,17,0,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,837,0,11,0,1806,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,837,0,11,0,1806,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,836,0,10,0,2013,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,0,511,0,9,14616,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,1119,0,8,0,1050,8,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,1629,0,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,1502,0,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,1629,0,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,1502,0,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,1629,0,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",28060,Streptococcal sore throat,1823,0,5,0,1806,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",4283893,Sinusitis,2078,0,5,0,1806,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",28060,Streptococcal sore throat,1823,0,5,0,1806,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",4283893,Sinusitis,2078,0,5,0,1806,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",80180,Osteoarthritis,0,1652,0,4,11395,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,782,0,4,0,3200,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,1494,0,4,0,809,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,241,0,2,0,13854,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",81151,Sprain of ankle,1960,0,2,0,1806,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",378001,Concussion with no loss of consciousness,2065,0,2,0,1806,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",81151,Sprain of ankle,1960,0,2,0,1806,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",378001,Concussion with no loss of consciousness,2065,0,2,0,1806,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,452,0,2,0,11375,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,80180,Osteoarthritis,0,2405,0,1,4741,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,80180,Osteoarthritis,0,1655,0,1,5528,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,80180,Osteoarthritis,0,667,0,1,8751,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,80180,Osteoarthritis,0,1045,0,1,5859,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,470,0,1,0,6180,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",257012,Chronic sinusitis,2067,0,1,0,1806,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",4294548,Acute bacterial sinusitis,2069,0,1,0,1806,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",257012,Chronic sinusitis,2067,0,1,0,1806,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",4294548,Acute bacterial sinusitis,2069,0,1,0,1806,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,196,0,1,0,14616,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,80180,Osteoarthritis,0,1387,0,0,1199,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19059056,Aspirin 81 MG Oral Tablet,80180,Osteoarthritis,0,1891,0,0,990,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,80180,Osteoarthritis,0,1241,0,0,2564,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",80180,Osteoarthritis,0,2140,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213306,"hepatitis B vaccine, adult dosage",80180,Osteoarthritis,0,1560,0,0,8106,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,225,0,0,0,7964,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",80180,Osteoarthritis,2140,0,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,2140,0,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213296,"hepatitis A vaccine, adult dosage",4027663,Peptic ulcer,2140,0,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",80180,Osteoarthritis,2140,0,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213306,"hepatitis B vaccine, adult dosage",4027663,Peptic ulcer,2140,0,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213306,"hepatitis B vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,260139,Acute bronchitis,454,0,0,0,8099,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
